id, Harga_2019 
2165," 1,076,100.00 "
2166," 902,200.00 "
2167," 2,266,500.00 "
2168," 1,749,400.00 "
2169," 1,359,400.00 "
2170," 1,519,000.00 "
2171," 1,498,000.00 "
2172," 1,122,000.00 "
2173," 1,498,500.00 "
2174," 3,250,000.00 "
2175," 1,285,000.00 "
2176," 1,150,450.00 "
2177," 1,446,773.00 "
2178," 188,300.00 "
2179," 207,000.00 "
2180," 181,200.00 "
2181," 364,000.00 "
2182," 181,200.00 "
2183," 336,400.00 "
2184," 724,500.00 "
2185," 905,700.00 "
2186," 258,800.00 "
2187," 1,004,100.00 "
2188," 310,500.00 "
2189," 1,228,500.00 "
2190," 465,700.00 "
2191," 4,122,500.00 "
2192," 4,723,500.00 "
2193," 310,500.00 "
2194," 1,004,100.00 "
2195," 3,696,500.00 "
2196," 990,000.00 "
2197," 200,000.00 "
2198," 350,000.00 "
2199," 1,488,600.00 "
2200," 1,180,000.00 "
2201," 1,289,445.00 "
2202," 1,000,000.00 "
2203," 390,000.00 "
2204," 735,000.00 "
2205," 780,000.00 "
2206," 254,200.00 "
2207," 261,184.00 "
2208," 320,767.00 "
2209," 158,500.00 "
2210," 250,000.00 "
2211," 252,400.00 "
2212," 63,900.00 "
2213," 253,500.00 "
2214," 313,000.00 "
2215," 110,200.00 "
2216," 61,000.00 "
2217," 253,500.00 "
2218," 124,500.00 "
2219," 110,200.00 "
2220," 242,000.00 "
2221," 52,900.00 "
2222," 50,100.00 "
2223," 150,000.00 "
2224," 150,000.00 "
2225," 119,400.00 "
2226," 30,200.00 "
2227," 259,202.00 "
2228," 2,000,000.00 "
2229," 1,010,000.00 "
2230," 373,500.00 "
2231," 391,500.00 "
2232," 110,000.00 "
2233," 157,410.00 "
2234," 167,000.00 "
2235," 167,000.00 "
2236," 645,000.00 "
2237," 806,000.00 "
2238," 291,200.00 "
2239," 43,300.00 "
2240," 44,000.00 "
2241," 183,613.00 "
2242," 208,239.00 "
2243," 118,000.00 "
2244," 864,500.00 "
2245," 1,378,000.00 "
2246," 1,780,000.00 "
2247," 582,000.00 "
2248," 200,900.00 "
2249," 190,120.00 "
2250," 260,909.00 "
2251," 499,000.00 "
2252," 221,500.00 "
2253," 1,032,000.00 "
2254," 1,469,000.00 "
2255," 1,442,000.00 "
2256," 4,148,100.00 "
2257," 4,085,000.00 "
2258," 3,565,000.00 "
2259," 347,000.00 "
2260," 468,000.00 "
2261," 96,000.00 "
2262," 375,340.00 "
2263," 935,000.00 "
2264," 495,000.00 "
2265," 1,149,300.00 "
2266," 2,135,000.00 "
2267," 3,760,722.00 "
2268," 3,760,000.00 "
2269," 3,760,000.00 "
2270," 449,000.00 "
2271," 180,000.00 "
2272," 149,500.00 "
2273," 94,200.00 "
2274," 785,500.00 "
2275," 324,800.00 "
2276," 129,400.00 "
2277," 450,800.00 "
2278," 322,000.00 "
2279," 136,800.00 "
2280," 46,500.00 "
2281," 101,500.00 "
2282," 280,073.00 "
2283," 42,500.00 "
2284," 62,100.00 "
2285," 110,000.00 "
2286," 113,000.00 "
2287," 2,157,000.00 "
2288," 113,000.00 "
2289," 150,000.00 "
2290," 908,100.00 "
2291," 1,000,000.00 "
2292," 98,300.00 "
2293," 103,000.00 "
2294," 102,000.00 "
2295," 85,000.00 "
2296," 185,000.00 "
2297," 104,545.00 "
2298," 104,000.00 "
2299," 220,612.00 "
2300," 266,445.00 "
2301," 5,500.00 "
2302," 4,400.00 "
2303," 425,000.00 "
2304," 2,600.00 "
2305," 879,700.00 "
2306," 879,700.00 "
2307," 879,700.00 "
2308," 2,225,300.00 "
2309," 649,000.00 "
2310," 30,600.00 "
2311," 601,500.00 "
2312," 255,930.00 "
2313," 258,800.00 "
2314," 3,519,000.00 "
2315," 13,635,455.00 "
2316," 1,437,600.00 "
2317," 1,066,100.00 "
2318," 400,000.00 "
2319," 1,859,900.00 "
2320," 37,727,273.00 "
2321," 2,010,000.00 "
2322," 562,500.00 "
2323," 5,687,500.00 "
2324," 1,875,000.00 "
2325," 3,050,000.00 "
2326," 1,775,000.00 "
2327," 314,500.00 "
2328," 11,800,000.00 "
2329," 2,420,000.00 "
2330," 676,000.00 "
2331," 1,159,200.00 "
2332," 6,750,000.00 "
2333," 215,000.00 "
2334," 215,000.00 "
2335," 2,500,000.00 "
2336," 1,500,000.00 "
2337," 497,310.00 "
2338," 350,583.00 "
2339," 295,000.00 "
2340," 1,299,000.00 "
2341," 463,836.00 "
2342," 350,000.00 "
2343," 480,000.00 "
2344," 516,667.00 "
2345," 540,000.00 "
2346," 6,363,727.00 "
2347," 13,000,000.00 "
2348," 5,160,000.00 "
2349," 126,000,000.00 "
2350," 38,205,000.00 "
2351," 34,650,000.00 "
2352," 24,163,000.00 "
2353," 7,500,000.00 "
2354," 571,000.00 "
2355," 305,652.00 "
2356," 405,454.55 "
2357, 100.00 
2358," 2,631,700.00 "
2359," 20,000.00 "
2360," 24,000.00 "
2361," 27,500.00 "
2362," 5,700.00 "
2363," 17,000.00 "
2364," 341,000,000.00 "
2365," 50,800.00 "
2366," 16,000.00 "
2367," 10,400.00 "
2368," 32,900.00 "
2369," 7,500.00 "
2370," 9,500.00 "
2371," 12,400.00 "
2372," 7,300.00 "
2373," 12,500.00 "
2374," 48,500.00 "
2375," 44,500.00 "
2376," 155,000.00 "
2377," 599,000.00 "
2378," 5,060.00 "
2379," 5,060.00 "
2380," 32,100.00 "
2381," 8,400.00 "
2382," 100,000.00 "
2383," 96,500.00 "
2384," 98,500.00 "
2385," 98,500.00 "
2386," 96,500.00 "
2387," 95,850.00 "
2388," 98,250.00 "
2389," 94,500.00 "
2390," 150,000.00 "
2391," 26,000.00 "
2392," 26,000.00 "
2393," 6,500,000.00 "
2394," 80,000.00 "
2395," 150,000.00 "
2396," 1,950,000.00 "
2397," 6,500,000.00 "
2398," 3,500.00 "
2399," 3,500.00 "
2400," 22,400.00 "
2401," 15,000.00 "
2402," 37,000.00 "
2403," 40,100.00 "
2404," 3,000.00 "
2405," 6,000.00 "
2406," 2,500.00 "
2407," 5,000.00 "
2408, 250.00 
2409," 13,500.00 "
2410," 6,150.00 "
2411," 22,000.00 "
2412," 12,700.00 "
2413," 29,300.00 "
2414," 13,300.00 "
2415," 53,800.00 "
2416," 15,800.00 "
2417," 6,000.00 "
2418," 5,900.00 "
2419," 11,500.00 "
2420," 9,000.00 "
2421," 6,200.00 "
2422," 24,767.00 "
2423," 34,800.00 "
2424," 35,200.00 "
2425," 54,567.00 "
2426," 77,000.00 "
2427," 26,700.00 "
2428," 17,600.00 "
2429," 4,700.00 "
2430," 11,900.00 "
2431," 15,000.00 "
2432," 3,000.00 "
2433," 7,300.00 "
2434," 25,900.00 "
2435," 20,000.00 "
2436," 14,300.00 "
2437," 14,300.00 "
2438," 62,233.00 "
2439," 62,233.00 "
2440," 5,200.00 "
2441," 5,600.00 "
2442," 1,274.00 "
2443," 10,300.00 "
2444," 13,800.00 "
2445," 13,800.00 "
2446," 14,300.00 "
2447," 15,000.00 "
2448," 10,900.00 "
2449," 3,800.00 "
2450," 111,000.00 "
2451," 19,600.00 "
2452," 45,000.00 "
2453," 250,000.00 "
2454," 25,800.00 "
2455," 4,000.00 "
2456," 234,300.00 "
2457," 10,400.00 "
2458," 12,600.00 "
2459," 16,200.00 "
2460," 6,900.00 "
2461," 3,800.00 "
2462," 31,000.00 "
2463," 22,500.00 "
2464," 9,200.00 "
2465," 45,233.00 "
2466," 56,100.00 "
2467," 8,000.00 "
2468," 24,400.00 "
2469," 9,600.00 "
2470," 2,500.00 "
2471," 2,400.00 "
2472," 9,500.00 "
2473," 15,150.00 "
2474," 15,150.00 "
2475," 6,200.00 "
2476," 15,200.00 "
2477," 3,500.00 "
2478," 3,175.00 "
2479," 22,500.00 "
2480," 151,500.00 "
2481," 80,000.00 "
2482," 80,000.00 "
2483," 180,000.00 "
2484," 180,000.00 "
2485," 950,000.00 "
2486," 1,800,000.00 "
2487," 45,000.00 "
2488," 38,500.00 "
2489," 51,000.00 "
2490," 60,000.00 "
2491," 79,000.00 "
2492," 22,800.00 "
2493," 9,800.00 "
2494," 90,000.00 "
2495," 4,750.00 "
2496," 22,000.00 "
2497," 605,000.00 "
2498," 605,000.00 "
2499," 4,000.00 "
2500," 19,700.00 "
2501," 36,400.00 "
2502," 24,000.00 "
2503," 6,200.00 "
2504," 171,600.00 "
2505," 140,400.00 "
2506," 2,000.00 "
2507," 49,000.00 "
2508," 8,250.00 "
2509," 10,000.00 "
2510," 67,200.00 "
2511," 8,800.00 "
2512," 17,900.00 "
2513," 37,300.00 "
2514," 31,200.00 "
2515," 5,200.00 "
2516," 5,700.00 "
2517," 25,500.00 "
2518," 86,500.00 "
2519," 36,400.00 "
2520," 274,300.00 "
2521," 13,200.00 "
2522, 772.00 
2523," 297,400.00 "
2524," 1,310,400.00 "
2525, 600.00 
2526," 7,500.00 "
2527," 17,000.00 "
2528," 3,000.00 "
2529," 3,000.00 "
2530," 147,290.00 "
2531," 3,300,000.00 "
2532," 1,300.00 "
2533," 8,400.00 "
2534," 6,267.00 "
2535," 14,100.00 "
2536," 15,800.00 "
2537," 21,600.00 "
2538," 2,300.00 "
2539," 4,500.00 "
2540," 5,100.00 "
2541," 32,500.00 "
2542," 301,700.00 "
2543," 430,000.00 "
2544," 296,300.00 "
2545," 296,300.00 "
2546," 431,000.00 "
2547," 489,000.00 "
2548," 438,300.00 "
2549," 312,600.00 "
2550," 347,800.00 "
2551," 520,000.00 "
2552," 181,200.00 "
2553," 650,000.00 "
2554," 278,300.00 "
2555," 10,500.00 "
2556," 56,900.00 "
2557," 52,000.00 "
2558," 191,500.00 "
2559," 191,500.00 "
2560," 79,700.00 "
2561," 7,800.00 "
2562," 2,400.00 "
2563," 437,200.00 "
2564," 4,750.00 "
2565," 4,750.00 "
2566," 12,000.00 "
2567," 10,300.00 "
2568," 2,300.00 "
2569," 3,700.00 "
2570," 8,340.00 "
2571," 5,860.00 "
2572," 1,778,000.00 "
2573," 12,300.00 "
2574," 10,300.00 "
2575," 6,800.00 "
2576," 6,560.00 "
2577," 13,500.00 "
2578," 12,500.00 "
2579," 9,300.00 "
2580," 15,500.00 "
2581," 20,200.00 "
2582," 14,500.00 "
2583," 17,000.00 "
2584," 158,000.00 "
2585," 350,000.00 "
2586," 385,000.00 "
2587," 42,000.00 "
2588," 58,000.00 "
2589," 64,000.00 "
2590," 64,000.00 "
2591," 113,500.00 "
2592," 60,750.00 "
2593," 32,500.00 "
2594," 39,700.00 "
2595," 60,100.00 "
2596," 52,100.00 "
2597," 49,600.00 "
2598," 89,000.00 "
2599," 35,000.00 "
2600," 5,700.00 "
2601," 5,700.00 "
2602," 16,600.00 "
2603," 16,600.00 "
2604," 26,000.00 "
2605," 26,000.00 "
2606," 125,000.00 "
2607," 2,666,000.00 "
2608," 5,200,000.00 "
2609," 8,265,000.00 "
2610," 14,700.00 "
2611," 13,500.00 "
2612," 42,500.00 "
2613," 12,800.00 "
2614," 10,800.00 "
2615," 9,800.00 "
2616," 19,500.00 "
2617," 1,526,600.00 "
2618," 1,650,000.00 "
2619," 2,289,900.00 "
2620," 2,150,000.00 "
2621," 62,000.00 "
2622," 15,000.00 "
2623," 39,700.00 "
2624," 909,000.00 "
2625," 241,300.00 "
2626," 2,209,800.00 "
2627," 155,300.00 "
2628," 1,900.00 "
2629," 5,000.00 "
2630," 6,300.00 "
2631," 10,600.00 "
2632," 63,000.00 "
2633," 192,400.00 "
2634," 26,000.00 "
2635," 40,500.00 "
2636," 16,600.00 "
2637," 21,800.00 "
2638," 23,900.00 "
2639," 24,900.00 "
2640," 1,550,868.00 "
2641," 495,000.00 "
2642," 156,900.00 "
2643," 5,300.00 "
2644," 4,632,000.00 "
2645," 4,997,647.00 "
2646," 75,000.00 "
2647," 67,600.00 "
2648," 27,900.00 "
2649," 61,000.00 "
2650," 135,200.00 "
2651," 21,700.00 "
2652," 62,100.00 "
2653," 10,800.00 "
2654," 37,500.00 "
2655," 37,500.00 "
2656," 90,000.00 "
2657," 436,200.00 "
2658," 1,250,000.00 "
2659," 37,500.00 "
2660," 25,000.00 "
2661," 1,250,000.00 "
2662," 2,450,000.00 "
2663," 21,000.00 "
2664," 23,000.00 "
2665," 28,000.00 "
2666," 19,500.00 "
2667," 3,500.00 "
2668," 5,600.00 "
2669," 8,400.00 "
2670," 1,281,000.00 "
2671," 9,754,681.00 "
2672," 121,500.00 "
2673," 121,500.00 "
2674," 465,900.00 "
2675," 6,330,000.00 "
2676," 2,500,000.00 "
2677," 70,000.00 "
2678," 1,450,000.00 "
2679," 27,300.00 "
2680," 917,273.00 "
2681," 58,000.00 "
2682," 375,000.00 "
2683," 315,000.00 "
2684," 392,826.00 "
2685," 450,000.00 "
2686," 50,000.00 "
2687," 2,500.00 "
2688," 278,400.00 "
2689," 707,700.00 "
2690," 496,100.00 "
2691," 1,511,800.00 "
2692," 1,172,500.00 "
2693," 1,848,000.00 "
2694," 2,080,000.00 "
2695," 3,000,000.00 "
2696," 6,930,000.00 "
2697," 4,940,500.00 "
2698," 3,047,333.00 "
2699," 3,700,000.00 "
2700," 2,263,880.00 "
2701," 8,000,000.00 "
2702," 6,744,360.00 "
2703," 185,000.00 "
2704," 199,000.00 "
2705," 265,175.00 "
2706," 384,333.00 "
2707," 154,833.00 "
2708," 67,500.00 "
2709," 30,500.00 "
2710," 38,500.00 "
2711," 117,000.00 "
2712," 135,641.00 "
2713," 213,000.00 "
2714," 229,920.00 "
2715," 15,000.00 "
2716," 12,150.00 "
2717," 109,500.00 "
2718," 124,600.00 "
2719," 88,500.00 "
2720," 31,800.00 "
2721," 36,200.00 "
2722," 38,300.00 "
2723," 46,800.00 "
2724," 41,000.00 "
2725," 3,194,900.00 "
2726," 41,400.00 "
2727," 66,300.00 "
2728," 3,854,100.00 "
2729," 41,300.00 "
2730," 123,300.00 "
2731," 13,775,200.00 "
2732," 2,100,000.00 "
2733," 2,722,200.00 "
2734," 1,250,000.00 "
2735," 250,000.00 "
2736," 142,300,000.00 "
2737," 1,350,000.00 "
2738," 9,759,000.00 "
2739," 5,850,000.00 "
2740," 5,850,000.00 "
2741," 36,084,354.00 "
2742," 107,084,354.00 "
2743," 708,925.00 "
2744," 1,575,000.00 "
2745," 641,400.00 "
2746," 185,000.00 "
2747," 427,500.00 "
2748," 690,000.00 "
2749," 741,000.00 "
2750," 825,000.00 "
2751," 52,920.00 "
2752," 30,000.00 "
2753," 21,600.00 "
2754," 1,107,000.00 "
2755," 1,107,000.00 "
2756," 44,330,000.00 "
2757," 40,400.00 "
2758," 139,000.00 "
2759," 13,600.00 "
2760," 650,000.00 "
2761," 8,750,000.00 "
2762," 11,500,000.00 "
2763," 3,850,000.00 "
2764," 650,000.00 "
2765," 8,500,000.00 "
2766," 2,850,000.00 "
2767," 38,600.00 "
2768," 15,773,000.00 "
2769," 165,000.00 "
2770," 450,000.00 "
2771," 450,000.00 "
2772," 650,000.00 "
2773," 1,100,000.00 "
2774," 85,000.00 "
2775, 300.00 
2776," 40,500.00 "
2777," 79,500.00 "
2778," 113,000.00 "
2779," 135,000.00 "
2780," 244,500.00 "
2781," 319,500.00 "
2782," 170,800.00 "
2783," 41,000.00 "
2784," 62,000.00 "
2785," 44,900.00 "
2786," 20,133.00 "
2787," 81,500.00 "
2788," 45,000.00 "
2789," 54,400.00 "
2790," 459,000.00 "
2791," 89,900.00 "
2792," 29,500.00 "
2793," 159,400.00 "
2794," 170,800.00 "
2795," 74,750.00 "
2796," 260,500.00 "
2797," 805,000.00 "
2798," 3,220,000.00 "
2799," 150,250.00 "
2800," 71,100.00 "
2801," 131,250.00 "
2802," 132,250.00 "
2803," 258,800.00 "
2804," 206,250.00 "
2805," 725,000.00 "
2806," 19,450.00 "
2807," 1,100,000.00 "
2808," 742,500.00 "
2809," 3,850,000.00 "
2810," 4,036,500.00 "
2811," 3,688,800.00 "
2812," 485,000.00 "
2813," 5,499,000.00 "
2814," 450,000.00 "
2815," 480,000.00 "
2816," 89,800.00 "
2817," 450,000.00 "
2818," 92,100.00 "
2819," 10,000,000.00 "
2820," 1,150,000.00 "
2821," 5,400,000.00 "
2822," 187,550.00 "
2823," 1,350,000.00 "
2824," 400,000.00 "
2825," 410,000.00 "
2826," 241,700.00 "
2827," 300,000.00 "
2828," 6,750,000.00 "
2829," 8,750,000.00 "
2830," 8,750,000.00 "
2831," 7,500,000.00 "
2832," 3,950,000.00 "
2833," 38,500.00 "
2834," 31,000.00 "
2835," 29,900.00 "
2836," 2,000,000.00 "
2837," 89,900.00 "
2838," 6,850,000.00 "
2839," 3,950,000.00 "
2840," 1,750,000.00 "
2841," 5,850,000.00 "
2842," 1,150,000.00 "
2843," 8,750,000.00 "
2844," 20,000.00 "
2845," 500,000.00 "
2846," 22,000,000.00 "
2847," 12,900,000.00 "
2848," 700,000.00 "
2849," 700,000.00 "
2850," 10,150,000.00 "
2851," 169,200.00 "
2852," 240,000.00 "
2853," 100,000.00 "
2854," 665,000.00 "
2855," 2,750,000.00 "
2856," 75,800.00 "
2857," 4,000,000.00 "
2858," 4,275,000.00 "
2859," 347,500.00 "
2860," 2,082,782.00 "
2861," 27,300.00 "
2862," 25,200.00 "
2863," 19,500.00 "
2864," 54,200.00 "
2865," 49,000.00 "
2866," 85,000.00 "
2867," 59,500.00 "
2868," 32,400.00 "
2869," 49,400.00 "
2870," 28,800.00 "
2871," 18,700.00 "
2872," 16,000.00 "
2873," 12,500.00 "
2874," 85,000.00 "
2875," 125,000.00 "
2876," 85,000.00 "
2877," 7,900.00 "
2878," 11,300.00 "
2879," 35,000.00 "
2880," 16,000.00 "
2881," 38,390.00 "
2882," 100,000.00 "
2883," 95,000.00 "
2884," 408,500.00 "
2885," 415,800.00 "
2886," 841,500.00 "
2887," 7,466,000.00 "
2888," 202,800.00 "
2889," 2,225,600.00 "
2890," 571,300.00 "
2891," 1,138,500.00 "
2892," 537,000.00 "
2893," 1,700,000.00 "
2894," 4,350,000.00 "
2895," 725,000.00 "
2896," 8,856,540.00 "
2897," 3,246,600.00 "
2898," 500,000.00 "
2899," 235,750.00 "
2900," 2,200,000.00 "
2901," 23,500,000.00 "
2902," 13,500,000.00 "
2903," 12,000,000.00 "
2904," 2,350,000.00 "
2905," 51,700.00 "
2906," 296,000.00 "
2907," 105,000.00 "
2908," 105,000.00 "
2909," 105,000.00 "
2910," 156,600.00 "
2911," 110,500.00 "
2912," 178,200.00 "
2913," 209,500.00 "
2914," 436,700.00 "
2915," 443,300.00 "
2916," 475,200.00 "
2917," 665,500.00 "
2918," 809,000.00 "
2919," 955,900.00 "
2920," 56,600.00 "
2921," 52,300.00 "
2922," 223,000.00 "
2923," 62,700.00 "
2924," 296,000.00 "
2925," 150,200.00 "
2926," 343,800.00 "
2927," 354,200.00 "
2928," 280,500.00 "
2929," 22,000,000.00 "
2930," 285,000.00 "
2931," 77,000.00 "
2932," 107,700.00 "
2933," 16,900.00 "
2934," 18,600.00 "
2935," 16,300.00 "
2936," 30,300.00 "
2937," 662,400.00 "
2938," 362,300.00 "
2939," 14,900.00 "
2940," 6,760,000.00 "
2941," 177,000.00 "
2942," 4,230,000.00 "
2943," 176,000.00 "
2944," 2,691,000.00 "
2945," 240,000.00 "
2946," 3,819,100.00 "
2947," 8,950,000.00 "
2948," 3,300,000.00 "
2949," 315,000.00 "
2950," 665,000.00 "
2951," 3,500.00 "
2952," 350,000.00 "
2953," 195,000.00 "
2954," 198,000.00 "
2955," 213,000.00 "
2956," 137,500.00 "
2957," 1,897,500.00 "
2958," 5,100,000.00 "
2959," 1,350,000.00 "
2960," 4,250,000.00 "
2961," 2,052,000.00 "
2962," 999,000.00 "
2963," 5,692,500.00 "
2964," 70,000.00 "
2965," 92,300.00 "
2966," 42,667.00 "
2967," 55,333.00 "
2968," 885,000.00 "
2969," 225,000.00 "
2970," 127,500.00 "
2971," 68,425.00 "
2972," 7,800.00 "
2973," 15,500.00 "
2974," 80,900.00 "
2975," 401,500.00 "
2976," 213,200.00 "
2977," 148,200.00 "
2978," 670,000.00 "
2979," 300,000.00 "
2980," 46,500.00 "
2981," 338,000.00 "
2982," 567,600.00 "
2983," 178,000.00 "
2984," 8,500,000.00 "
2985," 535,500.00 "
2986," 1,700,100.00 "
2987," 254,000.00 "
2988," 751,000.00 "
2989," 629,000.00 "
2990," 15,000.00 "
2991," 17,000.00 "
2992," 17,600.00 "
2993," 662,640.00 "
2994," 3,700.00 "
2995," 49,200.00 "
2996," 236,900.00 "
2997," 77,500.00 "
2998," 3,105,000.00 "
2999," 14,000.00 "
3000," 11,500.00 "
3001," 2,500,000.00 "
3002," 35,000.00 "
3003," 150,000.00 "
3004," 22,500.00 "
3005," 189,800.00 "
3006," 141,400.00 "
3007," 709,000.00 "
3008," 82,000.00 "
3009," 60,000.00 "
3010," 122,000.00 "
3011," 132,000.00 "
3012," 142,000.00 "
3013," 185,000.00 "
3014," 5,000.00 "
3015," 15,500.00 "
3016," 20,000.00 "
3017," 1,300.00 "
3018," 2,100.00 "
3019," 3,400.00 "
3020," 7,833.00 "
3021," 196,600.00 "
3022," 6,210,000.00 "
3023," 57,400.00 "
3024," 1,345,500.00 "
3025," 119,892.00 "
3026," 31,000.00 "
3027," 245,000.00 "
3028," 17,000.00 "
3029," 347,800.00 "
3030," 29,600,000.00 "
3031," 7,500,000.00 "
3032," 415,680.00 "
3033," 15,000,000.00 "
3034," 1,275,000.00 "
3035," 205,000.00 "
3036," 2,200,000.00 "
3037," 400,000.00 "
3038," 182,250,000.00 "
3039," 29,000.00 "
3040," 3,000,000.00 "
3041," 350,000.00 "
3042," 675,000.00 "
3043," 1,495,000.00 "
3044," 1,150,000.00 "
3045," 2,875,000.00 "
3046," 575,000.00 "
3047," 6,210,000.00 "
3048," 20,000.00 "
3049," 35,000.00 "
3050," 2,399,000.00 "
3051," 516,000.00 "
3052," 7,500.00 "
3053," 450,000.00 "
3054," 110,133.00 "
3055," 85,458.00 "
3056," 97,168.00 "
3057," 125,000.00 "
3058," 50,000.00 "
3059," 82,500.00 "
3060," 379,500.00 "
3061," 85,000.00 "
3062," 30,000.00 "
3063," 100,000.00 "
3064," 75,000.00 "
3065," 1,500.00 "
3066," 27,000.00 "
3067," 210,000.00 "
3068," 22,500.00 "
3069," 38,500.00 "
3070," 20,000.00 "
3071," 14,000.00 "
3072," 2,750,000.00 "
3073," 12,000,000.00 "
3074," 5,488,000.00 "
3075," 800,000.00 "
3076," 1,800,000.00 "
3077," 95,000.00 "
3078," 8,021,200.00 "
3079," 21,217,500.00 "
3080," 2,019,000.00 "
3081," 24,996,000.00 "
3082," 13,175,100.00 "
3083," 6,451,000.00 "
3084," 6,451,000.00 "
3085," 1,043,900.00 "
3086," 7,830,000.00 "
3087," 215,000.00 "
3088," 461,500.00 "
3089," 461,500.00 "
3090," 7,102,100.00 "
3091," 5,250,000.00 "
3092," 154,000.00 "
3093," 7,100,000.00 "
3094," 5,000,000.00 "
3095," 2,500,000.00 "
3096," 1,790,000.00 "
3097," 621,000.00 "
3098," 115,000.00 "
3099," 330,000.00 "
3100," 536,600.00 "
3101," 910,800.00 "
3102," 124,200.00 "
3103," 1,572,000.00 "
3104," 32,585,727.00 "
3105," 180,000.00 "
3106," 4,100,000.00 "
3107," 435,000.00 "
3108," 4,750,000.00 "
3109," 5,595,200.00 "
3110," 350,000.00 "
3111," 1,759,000.00 "
3112," 4,295,200.00 "
3113," 22,000,000.00 "
3114," 27,400,000.00 "
3115," 2,018,200.00 "
3116," 3,052,500.00 "
3117," 12,800,000.00 "
3118," 80,150,000.00 "
3119," 89,527,500.00 "
3120," 9,117,500.00 "
3121," 39,019,500.00 "
3122," 848,700.00 "
3123," 23,309,000.00 "
3124," 23,240,900.00 "
3125," 4,139,000.00 "
3126," 5,796,000.00 "
3127," 2,899,000.00 "
3128," 12,270,000.00 "
3129," 3,500,000.00 "
3130," 8,000,000.00 "
3131," 800,000.00 "
3132," 7,500,000.00 "
3133," 11,499,500.00 "
3134," 830,300.00 "
3135," 830,300.00 "
3136," 3,800,000.00 "
3137," 770,000.00 "
3138," 15,285,000.00 "
3139," 1,550,000.00 "
3140," 3,087,900.00 "
3141," 20,175,000.00 "
3142," 672,800.00 "
3143," 1,650,000.00 "
3144," 3,846,000.00 "
3145," 1,956,100.00 "
3146," 1,312,500.00 "
3147," 1,905,000.00 "
3148," 3,415,500.00 "
3149," 6,468,700.00 "
3150," 1,935,000.00 "
3151," 21,734,000.00 "
3152," 2,587,500.00 "
3153," 754,500.00 "
3154," 16,990,000.00 "
3155," 4,528,000.00 "
3156," 7,000,000.00 "
3157," 40,760,000.00 "
3158," 906,400.00 "
3159," 34,988,182.00 "
3160," 361,200.00 "
3161," 2,312,100.00 "
3162," 3,829,500.00 "
3163," 550,000.00 "
3164," 375,000.00 "
3165," 646,000.00 "
3166," 1,142,700.00 "
3167," 5,175,000.00 "
3168," 41,726,000.00 "
3169," 51,600.00 "
3170," 25,900.00 "
3171," 5,044,000.00 "
3172," 47,100.00 "
3173," 13,500.00 "
3174," 13,500.00 "
3175," 4,229,500.00 "
3176," 3,348,700.00 "
3177," 36,500,000.00 "
3178," 15,750,000.00 "
3179," 7,450,000.00 "
3180," 7,975,000.00 "
3181," 2,330,700.00 "
3182," 32,777,272.73 "
3183," 17,457,272.73 "
3184," 22,598,000.00 "
3185," 6,950,000.00 "
3186," 350,000.00 "
3187," 2,039,000.00 "
3188," 50,500,000.00 "
3189," 21,700,000.00 "
3190," 3,500,000.00 "
3191," 4,700,000.00 "
3192," 345,000.00 "
3193," 345,000.00 "
3194," 482,350.00 "
3195," 482,350.00 "
3196," 19,498,350.00 "
3197," 1,500,000.00 "
3198," 2,000,000.00 "
3199," 19,019,020.00 "
3200," 975,000.00 "
3201," 1,034,800.00 "
3202," 1,034,800.00 "
3203," 337,000.00 "
3204," 2,587,500.00 "
3205," 154,222.00 "
3206," 1,600,000.00 "
3207," 2,432,200.00 "
3208," 327,600.00 "
3209," 1,553,000.00 "
3210," 1,708,000.00 "
3211," 1,708,000.00 "
3212," 217,500.00 "
3213," 9,031,200.00 "
3214," 15,475,400.00 "
3215," 18,000,000.00 "
3216," 508,200.00 "
3217," 1,329,318.00 "
3218," 1,138,500.00 "
3219," 4,250,000.00 "
3220," 19,000.00 "
3221," 6,112,963.43 "
3222," 36,200.00 "
3223," 57,000.00 "
3224," 2,950,000.00 "
3225," 2,850,000.00 "
3226," 22,150,000.00 "
3227," 75,000.00 "
3228," 50,000.00 "
3229," 4,000,000.00 "
3230," 264,000.00 "
3231," 221,000.00 "
3232," 860,000.00 "
3233," 7,103,200.00 "
3234," 17,500.00 "
3235," 517,000.00 "
3236," 2,281,818.00 "
3237," 2,079,091.00 "
3238," 2,079,091.00 "
3239," 48,704,619.00 "
3240," 332,000.00 "
3241," 3,803,361.00 "
3242," 253,400.00 "
3243," 2,250,000.00 "
3244," 4,450,000.00 "
3245," 163,270,000.00 "
3246," 300,000.00 "
3247," 609,500.00 "
3248," 621,000.00 "
3249," 350,000.00 "
3250," 1,664,000.00 "
3251," 11,665,000.00 "
3252," 4,140,000.00 "
3253," 2,898,000.00 "
3254," 82,800.00 "
3255," 2,704,000.00 "
3256," 2,785,000.00 "
3257," 680,000.00 "
3258," 3,364,000.00 "
3259," 290,821,000.00 "
3260," 363,047,000.00 "
3261," 124,502,600.00 "
3262," 364,000.00 "
3263," 1,300,000.00 "
3264," 1,750,000.00 "
3265," 8,500,000.00 "
3266," 1,000,000.00 "
3267," 12,400,909.00 "
3268," 17,078,000.00 "
3269," 592,279,000.00 "
3270," 1,905,764,455.00 "
3271," 480,200.00 "
3272," 337,000.00 "
3273," 15,816,182.00 "
3274," 180,815,455.00 "
