219,1205,Kec. Kenjeran,1.1.1.05.01.0012,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
220,1205,Kec. Kenjeran,1.1.1.06.01.0034,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
221,1205,Kec. Kenjeran,1.1.2.02.02.0016,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
222,1205,Kec. Kenjeran,1.1.2.05.02.0026,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
223,1205,Kec. Kenjeran,1.1.2.06.01.0021,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
224,1205,Kec. Kenjeran,1.1.2.16.03.0019,Sosialisasi Wawasan Kebangsaan
225,1205,Kec. Kenjeran,1.2.2.06.04.0022,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
226,1205,Kec. Kenjeran,2.1.2.01.02.0077,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
227,1205,Kec. Kenjeran,2.1.2.01.02.0139,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
228,1205,Kec. Kenjeran,2.1.2.03.03.0172,"Operasional pengelolaan Administrasi LPMK,RW,RT"
229,1205,Kec. Kenjeran,2.2.2.02.01.0049,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
230,1205,Kec. Kenjeran,2.2.2.02.02.0058,Pemeliharaan dan Pengadaan Sarana Perkantoran
231,1206,Kec. Pabean Cantian,1.1.1.05.01.0016,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
232,1206,Kec. Pabean Cantian,1.1.1.06.01.0042,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
233,1206,Kec. Pabean Cantian,1.1.2.02.02.0020,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
234,1206,Kec. Pabean Cantian,1.1.2.05.02.0030,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
235,1206,Kec. Pabean Cantian,1.1.2.06.01.0025,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
236,1206,Kec. Pabean Cantian,1.1.2.16.03.0023,Sosialisasi Wawasan Kebangsaan
237,1206,Kec. Pabean Cantian,1.2.2.06.04.0026,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
238,1206,Kec. Pabean Cantian,2.1.2.01.02.0085,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
239,1206,Kec. Pabean Cantian,2.1.2.01.02.0143,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
240,1206,Kec. Pabean Cantian,2.1.2.03.03.0176,"Operasional pengelolaan Administrasi LPMK,RW,RT"
241,1206,Kec. Pabean Cantian,2.2.2.02.01.0053,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
242,1206,Kec. Pabean Cantian,2.2.2.02.02.0062,Pemeliharaan dan Pengadaan Sarana Perkantoran
243,1207,Kec. Semampir,1.1.1.05.01.0021,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
244,1207,Kec. Semampir,1.1.1.06.01.0052,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
245,1207,Kec. Semampir,1.1.2.02.02.0025,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
246,1207,Kec. Semampir,1.1.2.05.02.0035,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
247,1207,Kec. Semampir,1.1.2.06.01.0030,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
248,1207,Kec. Semampir,1.1.2.16.03.0028,Sosialisasi Wawasan Kebangsaan
249,1207,Kec. Semampir,1.2.2.06.04.0031,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
250,1207,Kec. Semampir,2.1.2.01.02.0095,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
251,1207,Kec. Semampir,2.1.2.01.02.0148,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
252,1207,Kec. Semampir,2.1.2.03.03.0181,"Operasional pengelolaan Administrasi LPMK,RW,RT"
253,1207,Kec. Semampir,2.2.2.02.01.0058,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
254,1207,Kec. Semampir,2.2.2.02.02.0067,Pemeliharaan dan Pengadaan Sarana Perkantoran
255,1208,Kec. Krembangan,1.1.1.05.01.0013,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
256,1208,Kec. Krembangan,1.1.1.06.01.0036,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
257,1208,Kec. Krembangan,1.1.2.02.02.0017,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
258,1208,Kec. Krembangan,1.1.2.05.02.0027,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
259,1208,Kec. Krembangan,1.1.2.06.01.0022,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
260,1208,Kec. Krembangan,1.1.2.16.03.0020,Sosialisasi Wawasan Kebangsaan
261,1208,Kec. Krembangan,1.2.2.06.04.0023,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
262,1208,Kec. Krembangan,2.1.2.01.02.0079,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
263,1208,Kec. Krembangan,2.1.2.01.02.0140,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
264,1208,Kec. Krembangan,2.1.2.03.03.0173,"Operasional pengelolaan Administrasi LPMK,RW,RT"
265,1208,Kec. Krembangan,2.2.2.02.01.0050,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
266,1208,Kec. Krembangan,2.2.2.02.02.0059,Pemeliharaan dan Pengadaan Sarana Perkantoran
267,1209,Kec. Tambaksari,1.1.1.05.01.0025,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
268,1209,Kec. Tambaksari,1.1.1.06.01.0060,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
269,1209,Kec. Tambaksari,1.1.2.02.02.0029,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
270,1209,Kec. Tambaksari,1.1.2.05.02.0039,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
271,1209,Kec. Tambaksari,1.1.2.06.01.0034,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
272,1209,Kec. Tambaksari,1.1.2.16.03.0032,Sosialisasi Wawasan Kebangsaan
273,1209,Kec. Tambaksari,1.2.2.06.04.0035,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
274,1209,Kec. Tambaksari,2.1.2.01.02.0103,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
275,1209,Kec. Tambaksari,2.1.2.01.02.0128,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
276,1209,Kec. Tambaksari,2.1.2.03.03.0185,"Operasional pengelolaan Administrasi LPMK,RW,RT"
277,1209,Kec. Tambaksari,2.2.2.02.01.0062,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
278,1209,Kec. Tambaksari,2.2.2.02.02.0071,Pemeliharaan dan Pengadaan Sarana Perkantoran
279,1210,Kec. Gubeng,1.1.1.05.01.0008,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
280,1210,Kec. Gubeng,1.1.1.06.01.0026,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
281,1210,Kec. Gubeng,1.1.2.02.02.0012,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
282,1210,Kec. Gubeng,1.1.2.05.02.0022,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
283,1210,Kec. Gubeng,1.1.2.06.01.0017,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
284,1210,Kec. Gubeng,1.1.2.16.03.0015,Sosialisasi Wawasan Kebangsaan
285,1210,Kec. Gubeng,1.2.2.06.04.0018,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
286,1210,Kec. Gubeng,2.1.2.01.02.0069,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
287,1210,Kec. Gubeng,2.1.2.01.02.0135,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
288,1210,Kec. Gubeng,2.1.2.03.03.0168,"Operasional pengelolaan Administrasi LPMK,RW,RT"
289,1210,Kec. Gubeng,2.2.2.02.01.0045,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
290,1210,Kec. Gubeng,2.2.2.02.02.0054,Pemeliharaan dan Pengadaan Sarana Perkantoran
291,1211,Kec. Rungkut,1.1.1.05.01.0018,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
292,1211,Kec. Rungkut,1.1.1.06.01.0046,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
293,1211,Kec. Rungkut,1.1.2.02.02.0022,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
294,1211,Kec. Rungkut,1.1.2.05.02.0032,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
295,1211,Kec. Rungkut,1.1.2.06.01.0027,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
296,1211,Kec. Rungkut,1.1.2.16.03.0025,Sosialisasi Wawasan Kebangsaan
297,1211,Kec. Rungkut,1.2.2.06.04.0028,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
298,1211,Kec. Rungkut,2.1.2.01.02.0089,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
299,1211,Kec. Rungkut,2.1.2.01.02.0145,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
300,1211,Kec. Rungkut,2.1.2.03.03.0178,"Operasional pengelolaan Administrasi LPMK,RW,RT"
301,1211,Kec. Rungkut,2.2.2.02.01.0055,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
302,1211,Kec. Rungkut,2.2.2.02.02.0064,Pemeliharaan dan Pengadaan Sarana Perkantoran
303,1212,Kec. Gunung Anyar,1.1.1.05.01.0009,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
304,1212,Kec. Gunung Anyar,1.1.1.06.01.0028,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
305,1212,Kec. Gunung Anyar,1.1.2.02.02.0013,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
306,1212,Kec. Gunung Anyar,1.1.2.05.02.0023,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
307,1212,Kec. Gunung Anyar,1.1.2.06.01.0018,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
308,1212,Kec. Gunung Anyar,1.1.2.16.03.0016,Sosialisasi Wawasan Kebangsaan
309,1212,Kec. Gunung Anyar,1.2.2.06.04.0019,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
310,1212,Kec. Gunung Anyar,2.1.2.01.02.0071,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
311,1212,Kec. Gunung Anyar,2.1.2.01.02.0136,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
312,1212,Kec. Gunung Anyar,2.1.2.03.03.0169,"Operasional pengelolaan Administrasi LPMK,RW,RT"
313,1212,Kec. Gunung Anyar,2.2.2.02.01.0046,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
314,1212,Kec. Gunung Anyar,2.2.2.02.02.0055,Pemeliharaan dan Pengadaan Sarana Perkantoran
315,1213,Kec. Tenggilis Mejoyo,1.1.1.05.01.0028,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
316,1213,Kec. Tenggilis Mejoyo,1.1.1.06.01.0066,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
317,1213,Kec. Tenggilis Mejoyo,1.1.2.02.02.0032,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
318,1213,Kec. Tenggilis Mejoyo,1.1.2.05.02.0042,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
319,1213,Kec. Tenggilis Mejoyo,1.1.2.06.01.0037,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
320,1213,Kec. Tenggilis Mejoyo,1.1.2.16.03.0035,Sosialisasi Wawasan Kebangsaan
321,1213,Kec. Tenggilis Mejoyo,1.2.2.06.04.0038,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
322,1213,Kec. Tenggilis Mejoyo,2.1.2.01.02.0109,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
323,1213,Kec. Tenggilis Mejoyo,2.1.2.01.02.0154,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
324,1213,Kec. Tenggilis Mejoyo,2.1.2.03.03.0188,"Operasional pengelolaan Administrasi LPMK,RW,RT"
325,1213,Kec. Tenggilis Mejoyo,2.2.2.02.01.0065,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
326,1213,Kec. Tenggilis Mejoyo,2.2.2.02.02.0074,Pemeliharaan dan Pengadaan Sarana Perkantoran
327,1214,Kec. Sukolilo,1.1.1.05.01.0023,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
328,1214,Kec. Sukolilo,1.1.1.06.01.0056,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
329,1214,Kec. Sukolilo,1.1.2.02.02.0027,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
330,1214,Kec. Sukolilo,1.1.2.05.02.0037,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
331,1214,Kec. Sukolilo,1.1.2.06.01.0032,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
332,1214,Kec. Sukolilo,1.1.2.16.03.0030,Sosialisasi Wawasan Kebangsaan
333,1214,Kec. Sukolilo,1.2.2.06.04.0033,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
334,1214,Kec. Sukolilo,2.1.2.01.02.0099,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
335,1214,Kec. Sukolilo,2.1.2.01.02.0150,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
336,1214,Kec. Sukolilo,2.1.2.03.03.0183,"Operasional pengelolaan Administrasi LPMK,RW,RT"
337,1214,Kec. Sukolilo,2.2.2.02.01.0060,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
338,1214,Kec. Sukolilo,2.2.2.02.02.0069,Pemeliharaan dan Pengadaan Sarana Perkantoran
339,1215,Kec. Mulyorejo,1.1.1.05.01.0015,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
340,1215,Kec. Mulyorejo,1.1.1.06.01.0040,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
341,1215,Kec. Mulyorejo,1.1.2.02.02.0019,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
342,1215,Kec. Mulyorejo,1.1.2.05.02.0029,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
343,1215,Kec. Mulyorejo,1.1.2.06.01.0024,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
344,1215,Kec. Mulyorejo,1.1.2.16.03.0022,Sosialisasi Wawasan Kebangsaan
345,1215,Kec. Mulyorejo,1.2.2.06.04.0048,"Pengumpulan, Verifikasi, dan Validasi Data Perekonomian"
346,1215,Kec. Mulyorejo,2.1.2.01.02.0083,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
347,1215,Kec. Mulyorejo,2.1.2.01.02.0142,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
348,1215,Kec. Mulyorejo,2.1.2.03.03.0175,"Operasional pengelolaan Administrasi LPMK,RW,RT"
349,1215,Kec. Mulyorejo,2.2.2.02.01.0052,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
350,1215,Kec. Mulyorejo,2.2.2.02.02.0061,Pemeliharaan dan Pengadaan Sarana Perkantoran
351,1216,Kec. Wonokromo,1.1.1.05.01.0031,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
352,1216,Kec. Wonokromo,1.1.1.06.01.0072,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
353,1216,Kec. Wonokromo,1.1.2.02.02.0035,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
354,1216,Kec. Wonokromo,1.1.2.05.02.0045,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
355,1216,Kec. Wonokromo,1.1.2.06.01.0040,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
356,1216,Kec. Wonokromo,1.1.2.16.03.0038,Sosialisasi Wawasan Kebangsaan
357,1216,Kec. Wonokromo,1.2.2.06.04.0041,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
358,1216,Kec. Wonokromo,2.1.2.01.02.0126,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
359,1216,Kec. Wonokromo,2.1.2.01.02.0127,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
360,1216,Kec. Wonokromo,2.1.2.03.03.0191,"Operasional pengelolaan Administrasi LPMK,RW,RT"
361,1216,Kec. Wonokromo,2.2.2.02.01.0068,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
362,1216,Kec. Wonokromo,2.2.2.02.02.0077,Pemeliharaan dan Pengadaan Sarana Perkantoran
363,1217,Kec. Karangpilang,1.1.1.05.01.0011,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
364,1217,Kec. Karangpilang,1.1.1.06.01.0032,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
365,1217,Kec. Karangpilang,1.1.2.02.02.0015,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
366,1217,Kec. Karangpilang,1.1.2.05.02.0025,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
367,1217,Kec. Karangpilang,1.1.2.06.01.0020,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
368,1217,Kec. Karangpilang,1.1.2.16.03.0018,Sosialisasi Wawasan Kebangsaan
369,1217,Kec. Karangpilang,1.2.2.06.04.0021,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
370,1217,Kec. Karangpilang,2.1.2.01.02.0075,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
371,1217,Kec. Karangpilang,2.1.2.01.02.0138,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
372,1217,Kec. Karangpilang,2.1.2.03.03.0171,"Operasional pengelolaan Administrasi LPMK,RW,RT"
373,1217,Kec. Karangpilang,2.2.2.02.01.0048,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
374,1217,Kec. Karangpilang,2.2.2.02.02.0057,Pemeliharaan dan Pengadaan Sarana Perkantoran
375,1218,Kec. Dukuh Pakis,1.1.1.05.01.0005,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
376,1218,Kec. Dukuh Pakis,1.1.1.06.01.0020,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
377,1218,Kec. Dukuh Pakis,1.1.2.02.02.0009,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
378,1218,Kec. Dukuh Pakis,1.1.2.05.02.0019,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
379,1218,Kec. Dukuh Pakis,1.1.2.06.01.0014,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
380,1218,Kec. Dukuh Pakis,1.1.2.16.03.0012,Sosialisasi Wawasan Kebangsaan
381,1218,Kec. Dukuh Pakis,1.2.2.06.04.0015,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
382,1218,Kec. Dukuh Pakis,2.1.2.01.02.0063,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
383,1218,Kec. Dukuh Pakis,2.1.2.01.02.0132,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
384,1218,Kec. Dukuh Pakis,2.1.2.03.03.0165,"Operasional pengelolaan Administrasi LPMK,RW,RT"
385,1218,Kec. Dukuh Pakis,2.2.2.02.01.0042,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
386,1218,Kec. Dukuh Pakis,2.2.2.02.02.0051,Pemeliharaan dan Pengadaan Sarana Perkantoran
387,1219,Kec. Gayungan,1.1.1.05.01.0006,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
388,1219,Kec. Gayungan,1.1.1.06.01.0022,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
389,1219,Kec. Gayungan,1.1.2.02.02.0010,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
390,1219,Kec. Gayungan,1.1.2.05.02.0020,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
391,1219,Kec. Gayungan,1.1.2.06.01.0015,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
392,1219,Kec. Gayungan,1.1.2.16.03.0013,Sosialisasi Wawasan Kebangsaan
393,1219,Kec. Gayungan,1.2.2.06.04.0016,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
394,1219,Kec. Gayungan,2.1.2.01.02.0065,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
395,1219,Kec. Gayungan,2.1.2.01.02.0133,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
396,1219,Kec. Gayungan,2.1.2.03.03.0166,"Operasional pengelolaan Administrasi LPMK,RW,RT"
397,1219,Kec. Gayungan,2.2.2.02.01.0043,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
398,1219,Kec. Gayungan,2.2.2.02.02.0052,Pemeliharaan dan Pengadaan Sarana Perkantoran
399,1220,Kec. Jambangan,1.1.1.05.01.0010,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
400,1220,Kec. Jambangan,1.1.1.06.01.0030,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
401,1220,Kec. Jambangan,1.1.2.02.02.0014,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
402,1220,Kec. Jambangan,1.1.2.05.02.0024,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
403,1220,Kec. Jambangan,1.1.2.06.01.0019,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
404,1220,Kec. Jambangan,1.1.2.16.03.0017,Sosialisasi Wawasan Kebangsaan
405,1220,Kec. Jambangan,1.2.2.06.04.0020,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
406,1220,Kec. Jambangan,2.1.2.01.02.0073,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
407,1220,Kec. Jambangan,2.1.2.01.02.0137,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
408,1220,Kec. Jambangan,2.1.2.03.03.0170,"Operasional pengelolaan Administrasi LPMK,RW,RT"
409,1220,Kec. Jambangan,2.2.2.02.01.0047,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
410,1220,Kec. Jambangan,2.2.2.02.02.0056,Pemeliharaan dan Pengadaan Sarana Perkantoran
411,1221,Kec. Wonocolo,1.1.1.05.01.0030,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
412,1221,Kec. Wonocolo,1.1.1.06.01.0070,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
413,1221,Kec. Wonocolo,1.1.2.02.02.0034,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
414,1221,Kec. Wonocolo,1.1.2.05.02.0044,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
415,1221,Kec. Wonocolo,1.1.2.06.01.0039,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
416,1221,Kec. Wonocolo,1.1.2.16.03.0037,Sosialisasi Wawasan Kebangsaan
417,1221,Kec. Wonocolo,1.2.2.06.04.0040,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
418,1221,Kec. Wonocolo,2.1.2.01.02.0113,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
419,1221,Kec. Wonocolo,2.1.2.01.02.0156,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
420,1221,Kec. Wonocolo,2.1.2.03.03.0190,"Operasional pengelolaan Administrasi LPMK,RW,RT"
421,1221,Kec. Wonocolo,2.2.2.02.01.0067,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
422,1221,Kec. Wonocolo,2.2.2.02.02.0076,Pemeliharaan dan Pengadaan Sarana Perkantoran
423,1222,Kec. Sawahan,1.1.1.05.01.0020,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
424,1222,Kec. Sawahan,1.1.1.06.01.0050,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
425,1222,Kec. Sawahan,1.1.2.02.02.0024,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
426,1222,Kec. Sawahan,1.1.2.05.02.0034,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
427,1222,Kec. Sawahan,1.1.2.06.01.0029,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
428,1222,Kec. Sawahan,1.1.2.16.03.0027,Sosialisasi Wawasan Kebangsaan
429,1222,Kec. Sawahan,1.2.2.06.04.0030,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
430,1222,Kec. Sawahan,2.1.2.01.02.0093,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
431,1222,Kec. Sawahan,2.1.2.01.02.0147,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
432,1222,Kec. Sawahan,2.1.2.03.03.0180,"Operasional pengelolaan Administrasi LPMK,RW,RT"
433,1222,Kec. Sawahan,2.2.2.02.01.0057,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
434,1222,Kec. Sawahan,2.2.2.02.02.0066,Pemeliharaan dan Pengadaan Sarana Perkantoran
435,1223,Kec. Wiyung,1.1.1.05.01.0029,Pengawasan Pengendalian dan Evaluasi Kegiatan Polisi Pamong Praja
436,1223,Kec. Wiyung,1.1.1.06.01.0068,"Pengumpulan, Verifikasi, dan Validasi Data Kesejahteraan Rakyat"
437,1223,Kec. Wiyung,1.1.2.02.02.0033,Penguatan Kelembagaan dan Pengarusutamaan Gender dan Anak
438,1223,Kec. Wiyung,1.1.2.05.02.0043,Peningkatan Peran Serta Masyarakat dalam Pengelolaan Persampahan
439,1223,Kec. Wiyung,1.1.2.06.01.0038,Peningkatan Pelayanan Publik dalam Bidang Kependudukan
440,1223,Kec. Wiyung,1.1.2.16.03.0036,Sosialisasi Wawasan Kebangsaan
441,1223,Kec. Wiyung,1.2.2.06.04.0039,"Pengumpulan, Verifikasi, dan Validasi  Data Perekonomian"
442,1223,Kec. Wiyung,2.1.2.01.02.0111,Penyelenggaraan Musrenbang RKPD Tingkat Kecamatan
443,1223,Kec. Wiyung,2.1.2.01.02.0155,"Pengumpulan, Verifikasi, dan Validasi  Data Sarana Prasarana Wilayah"
444,1223,Kec. Wiyung,2.1.2.03.03.0189,"Operasional pengelolaan Administrasi LPMK,RW,RT"
445,1223,Kec. Wiyung,2.2.2.02.01.0066,Penyediaan Barang dan Jasa Perkantoran Perangkat Daerah
446,1223,Kec. Wiyung,2.2.2.02.02.0075,Pemeliharaan dan Pengadaan Sarana Perkantoran
